Term,RGB
ebx 98h,"rgb(54, 167, 11)"
edx [ecx+19Ch],"rgb(54, 166, 12)"
edx [ecx+18Ch],"rgb(54, 165, 13)"
edx [edi+1C0h],"rgb(54, 164, 14)"
short loc_401D6A,"rgb(54, 163, 15)"
short loc_407A4D,"rgb(54, 162, 16)"
cl ch,"rgb(54, 161, 17)"
call sub_4025D8,"rgb(54, 160, 18)"
jmp sub_401150,"rgb(54, 159, 19)"
eax 9Bh,"rgb(54, 158, 20)"
short loc_4011D2,"rgb(54, 157, 21)"
[edi+80h] ebx,"rgb(54, 156, 22)"
short loc_401AA7,"rgb(54, 155, 23)"
edx [ebx+128h],"rgb(54, 154, 24)"
short loc_4085FF,"rgb(54, 153, 25)"
call sub_40183A,"rgb(54, 152, 26)"
ebx [eax+0C8h],"rgb(54, 151, 27)"
short loc_4012D7,"rgb(54, 150, 28)"
[esi+0E4h] edx,"rgb(53, 179, 0)"
[ecx+0C8h] eax,"rgb(53, 178, 1)"
[ecx+0A4h] eax,"rgb(53, 177, 2)"
call sub_4011FB,"rgb(53, 176, 3)"
[ecx+0E4h] eax,"rgb(53, 175, 4)"
esi 0ACh,"rgb(53, 174, 5)"
short loc_401198,"rgb(53, 173, 6)"
short loc_401194,"rgb(53, 172, 7)"
edx [eax+178h],"rgb(53, 171, 8)"
short loc_401DB6,"rgb(53, 170, 9)"
short loc_4018F0,"rgb(53, 169, 10)"
short loc_4018F1,"rgb(53, 168, 11)"
short loc_4018F3,"rgb(53, 167, 12)"
short loc_401333,"rgb(53, 166, 13)"
short loc_401313,"rgb(53, 165, 14)"
short loc_401112,"rgb(53, 164, 15)"
short loc_401119,"rgb(53, 163, 16)"
short loc_406FB6,"rgb(53, 162, 17)"
call sub_4024D1,"rgb(53, 161, 18)"
call sub_401062,"rgb(53, 160, 19)"
[eax+5Ch] esi,"rgb(53, 159, 20)"
ecx [eax+1B0h],"rgb(53, 158, 21)"
ecx [eax+1C8h],"rgb(53, 157, 22)"
short loc_40185F,"rgb(53, 156, 23)"
mov [ecx+1A0h],"rgb(53, 155, 24)"
esi [eax+0F8h],"rgb(53, 154, 25)"
mov [ebx+120h],"rgb(53, 153, 26)"
eax [edi+1C8h],"rgb(53, 152, 27)"
ebx [eax+174h],"rgb(53, 151, 28)"
[ecx-1Ch] ebx,"rgb(53, 150, 29)"
short loc_401B36,"rgb(52, 180, 0)"
esi 0D5h,"rgb(52, 179, 1)"
[edi+154h] eax,"rgb(52, 178, 2)"
eax [edi+1ACh],"rgb(52, 177, 3)"
eax [edi+204h],"rgb(52, 176, 4)"
short loc_4024A3,"rgb(52, 175, 5)"
short loc_4010C9,"rgb(52, 174, 6)"
esi [edi+1D0h],"rgb(52, 173, 7)"
[eax+4Ch] ebx,"rgb(52, 172, 8)"
short loc_401E1E,"rgb(52, 171, 9)"
mov [ecx+10Ch],"rgb(52, 170, 10)"
short loc_40198F,"rgb(52, 169, 11)"
mov [esi-48h],"rgb(52, 168, 12)"
short loc_401527,"rgb(52, 167, 13)"
short loc_40142B,"rgb(52, 166, 14)"
short loc_401E50,"rgb(52, 165, 15)"
short loc_4017CC,"rgb(52, 164, 16)"
short loc_401ABF,"rgb(52, 163, 17)"
short loc_401AFA,"rgb(52, 162, 18)"
[edi+84h] ebx,"rgb(52, 161, 19)"
[edi+7Ch] esi,"rgb(52, 160, 20)"
eax [ebx+1D0h],"rgb(52, 159, 21)"
short loc_4010C1,"rgb(52, 158, 22)"
eax [edi+30Ch],"rgb(52, 157, 23)"
edi [ebx+124h],"rgb(52, 156, 24)"
edi [ebx+160h],"rgb(52, 155, 25)"
[ecx+1A0h] eax,"rgb(52, 154, 26)"
short loc_402407,"rgb(52, 153, 27)"
short loc_40177A,"rgb(52, 152, 28)"
short loc_40179C,"rgb(52, 151, 29)"
call sub_401E62,"rgb(52, 150, 30)"
edx [ebx+0ECh],"rgb(51, 181, 0)"
[edx+68h] ecx,"rgb(51, 180, 1)"
[edx+60h] esi,"rgb(51, 179, 2)"
short loc_4019C0,"rgb(51, 178, 3)"
eax 93h,"rgb(51, 177, 4)"
eax [ebx+17Ch],"rgb(51, 176, 5)"
short loc_4021BC,"rgb(51, 175, 6)"
short loc_40217F,"rgb(51, 174, 7)"
[ecx+2Ch] ebx,"rgb(51, 173, 8)"
mov [ecx+198h],"rgb(51, 172, 9)"
short loc_4018B0,"rgb(51, 171, 10)"
edx [eax+0C8h],"rgb(51, 170, 11)"
call sub_401AAA,"rgb(51, 169, 12)"
[edx-4] esi,"rgb(51, 168, 13)"
[edi+60h] ebx,"rgb(51, 167, 14)"
mov [edi+0C4h],"rgb(51, 166, 15)"
[ebx+84h] ecx,"rgb(51, 165, 16)"
sub [esi+1Ch],"rgb(51, 164, 17)"
das,"rgb(51, 163, 18)"
cmpsb,"rgb(51, 162, 19)"
[ecx+34h] esi,"rgb(51, 161, 20)"
eax [esi+1FCh],"rgb(51, 160, 21)"
[edi+58h] ecx,"rgb(51, 159, 22)"
short loc_401A9F,"rgb(51, 158, 23)"
short loc_4024F6,"rgb(51, 157, 24)"
[ebp+var_28] 0Ah,"rgb(51, 156, 25)"
edx [eax+1BCh],"rgb(51, 155, 26)"
short loc_40159B,"rgb(51, 154, 27)"
short loc_401F16,"rgb(51, 153, 28)"
ecx 0FFFFFFD4h,"rgb(51, 152, 29)"
short loc_401F15,"rgb(51, 151, 30)"
short loc_401F3C,"rgb(51, 150, 31)"
edi 68Ch,"rgb(50, 182, 0)"
[ebp+var_24] 5,"rgb(50, 181, 1)"
short loc_40166F,"rgb(50, 180, 2)"
short loc_401677,"rgb(50, 179, 3)"
short loc_401A81,"rgb(50, 178, 4)"
mov [edi+0CCh],"rgb(50, 177, 5)"
short loc_401704,"rgb(50, 176, 6)"
edi [edx+1A0h],"rgb(50, 175, 7)"
call sub_4013D5,"rgb(50, 174, 8)"
call sub_401705,"rgb(50, 173, 9)"
edi [ebx+0C8h],"rgb(50, 172, 10)"
[ecx+2Ch] edi,"rgb(50, 171, 11)"
eax 0FFFFFFA0h,"rgb(50, 170, 12)"
esi 23h,"rgb(50, 169, 13)"
[ecx+50h] esi,"rgb(50, 168, 14)"
edi 3Eh,"rgb(50, 167, 15)"
edi 83h,"rgb(50, 166, 16)"
call sub_4020B1,"rgb(50, 165, 17)"
short loc_4013B3,"rgb(50, 164, 18)"
short loc_401640,"rgb(50, 163, 19)"
short loc_4017AC,"rgb(50, 162, 20)"
short loc_4017F9,"rgb(50, 161, 21)"
short loc_4017F8,"rgb(50, 160, 22)"
esi [ecx+esi],"rgb(50, 159, 23)"
[ecx+80h] ebx,"rgb(50, 158, 24)"
call ds:InitializeAcl,"rgb(50, 157, 25)"
short loc_402317,"rgb(50, 156, 26)"
ebx [esi+17Ch],"rgb(50, 155, 27)"
short loc_4015FF,"rgb(50, 154, 28)"
[edx+16Ch] eax,"rgb(50, 153, 29)"
edi 3FF0h,"rgb(50, 152, 30)"
short loc_4015C4,"rgb(50, 151, 31)"
[ebp+var_24] 1Fh,"rgb(50, 150, 32)"
eax 0E1h,"rgb(55, 169, 7)"
eax 0BAh,"rgb(55, 168, 8)"
[ebx-8] edi,"rgb(55, 167, 9)"
[edx+6Ch] ecx,"rgb(55, 166, 10)"
[edx+6Ch] eax,"rgb(55, 165, 11)"
ebx [esi+184h],"rgb(55, 164, 12)"
ebx [edx+180h],"rgb(55, 163, 13)"
[ecx+60h] esi,"rgb(55, 162, 14)"
short loc_4019BB,"rgb(55, 161, 15)"
short loc_4023DF,"rgb(55, 160, 16)"
eax [esi+288h],"rgb(55, 159, 17)"
eax [esi+284h],"rgb(55, 158, 18)"
eax [esi+278h],"rgb(55, 157, 19)"
[ecx+54h] esi,"rgb(55, 156, 20)"
call sub_4018C5,"rgb(55, 155, 21)"
ebx 4Bh,"rgb(55, 154, 22)"
esi [eax+198h],"rgb(55, 153, 23)"
esi [eax+130h],"rgb(55, 152, 24)"
dw 402h,"rgb(55, 151, 25)"
dw 22h,"rgb(55, 150, 26)"
[ebp+var_10] 5,"rgb(54, 177, 0)"
eax [edx+134h],"rgb(54, 176, 1)"
call sub_401A5D,"rgb(54, 175, 2)"
[edi-8] esi,"rgb(54, 174, 3)"
short loc_401DF7,"rgb(54, 173, 4)"
mov [edi+118h],"rgb(54, 172, 5)"
call sub_401DE6,"rgb(54, 171, 6)"
[edx+98h] eax,"rgb(54, 170, 7)"
[eax+128h] ecx,"rgb(54, 169, 8)"
call sub_4020F6,"rgb(54, 168, 9)"
[edx+34h] ebx,"rgb(54, 167, 10)"
[edx+20h] esi,"rgb(54, 166, 11)"
mov [edx+94h],"rgb(54, 165, 12)"
mov [edx+80h],"rgb(54, 164, 13)"
[edx+0A4h] eax,"rgb(54, 163, 14)"
short loc_4021EF,"rgb(54, 162, 15)"
al 0EEh,"rgb(54, 161, 16)"
[esi+2Ch] esi,"rgb(54, 160, 17)"
short loc_402363,"rgb(54, 159, 18)"
[ecx+8Ch] eax,"rgb(54, 158, 19)"
add [eax+40h],"rgb(54, 157, 20)"
mov [edx+0F0h],"rgb(54, 156, 21)"
mov [edx+118h],"rgb(54, 155, 22)"
mov [edx+0E8h],"rgb(54, 154, 23)"
[eax+168h] edx,"rgb(54, 153, 24)"
[eax+158h] ebx,"rgb(54, 152, 25)"
[edx+1Ch] esi,"rgb(54, 151, 26)"
mov [edi+110h],"rgb(54, 150, 27)"
ecx 9Dh,"rgb(53, 178, 0)"
ebx 0FFFFFFE1h,"rgb(53, 177, 1)"
ebx 0FFFFFFE2h,"rgb(53, 176, 2)"
call sub_401E79,"rgb(53, 175, 3)"
add [edx+8],"rgb(53, 174, 4)"
edx [esi+164h],"rgb(53, 173, 5)"
[ebp+var_18] 30h,"rgb(53, 172, 6)"
short loc_40235D,"rgb(53, 171, 7)"
short loc_401F6B,"rgb(53, 170, 8)"
short loc_401FDB,"rgb(53, 169, 9)"
short loc_402010,"rgb(53, 168, 10)"
short loc_402003,"rgb(53, 167, 11)"
[ebp+var_20] 60h,"rgb(53, 166, 12)"
short loc_401787,"rgb(53, 165, 13)"
short loc_4014D7,"rgb(53, 164, 14)"
short loc_40177F,"rgb(53, 163, 15)"
[ebp+var_18] 0Dh,"rgb(53, 162, 16)"
short loc_40235B,"rgb(53, 161, 17)"
short loc_402341,"rgb(53, 160, 18)"
eax [edx+13Ch],"rgb(53, 159, 19)"
[ecx+138h] eax,"rgb(53, 158, 20)"
call sub_401CBD,"rgb(53, 157, 21)"
[esi+108h] edx,"rgb(53, 156, 22)"
ebx 0FFFFFFEBh,"rgb(53, 155, 23)"
ebx 0FFFFFFF9h,"rgb(53, 154, 24)"
short loc_40176B,"rgb(53, 153, 25)"
[eax+0FCh] esi,"rgb(53, 152, 26)"
[edx+8] 2,"rgb(53, 151, 27)"
mov [ecx-1Ch],"rgb(53, 150, 28)"
[edx+30h] esi,"rgb(52, 179, 0)"
[edi+0C8h] eax,"rgb(52, 178, 1)"
short loc_40174B,"rgb(52, 177, 2)"
short loc_401727,"rgb(52, 176, 3)"
add [ecx+20h],"rgb(52, 175, 4)"
add [ecx+30h],"rgb(52, 174, 5)"
[ebp-44h] edi,"rgb(52, 173, 6)"
short loc_40194B,"rgb(52, 172, 7)"
[ebx+0ACh] edx,"rgb(52, 171, 8)"
eax [ecx+1C4h],"rgb(52, 170, 9)"
eax [ecx+164h],"rgb(52, 169, 10)"
eax [ecx+150h],"rgb(52, 168, 11)"
[ebp+var_18] 2Dh,"rgb(52, 167, 12)"
[edi+0C4h] eax,"rgb(52, 166, 13)"
ecx 0FFFFFFBCh,"rgb(52, 165, 14)"
short loc_401447,"rgb(52, 164, 15)"
[edx+58h] esi,"rgb(52, 163, 16)"
call sub_401EAA,"rgb(52, 162, 17)"
short loc_401FEC,"rgb(52, 161, 18)"
short loc_401FEB,"rgb(52, 160, 19)"
ecx [ebx+208h],"rgb(52, 159, 20)"
ecx [ebx+1F0h],"rgb(52, 158, 21)"
short loc_4014F3,"rgb(52, 157, 22)"
[eax+164h] ecx,"rgb(52, 156, 23)"
esi 0FFFFFFC4h,"rgb(52, 155, 24)"
short loc_40158C,"rgb(52, 154, 25)"
edx [ecx+168h],"rgb(52, 153, 26)"
call sub_40116E,"rgb(52, 152, 27)"
[edx+0ACh] ebx,"rgb(52, 151, 28)"
call sub_401172,"rgb(52, 150, 29)"
[esp+68h+var_68] edx,"rgb(51, 180, 0)"
short loc_402297,"rgb(51, 179, 1)"
short loc_4022A3,"rgb(51, 178, 2)"
mov [eax-20h],"rgb(51, 177, 3)"
[ebx+7Ch] edx,"rgb(51, 176, 4)"
esi [ebx+160h],"rgb(51, 175, 5)"
short loc_401217,"rgb(51, 174, 6)"
edx [esi+19Ch],"rgb(51, 173, 7)"
add [ebx+30h],"rgb(51, 172, 8)"
ebx 3EAh,"rgb(51, 171, 9)"
ebx 0B0h,"rgb(51, 170, 10)"
ebx 0B8h,"rgb(51, 169, 11)"
edi [ebp-48h],"rgb(51, 168, 12)"
[edi-8] edx,"rgb(51, 167, 13)"
edx [ecx+260h],"rgb(51, 166, 14)"
adc [ebx+4],"rgb(51, 165, 15)"
short loc_4015A6,"rgb(51, 164, 16)"
[edx+1Ch] edi,"rgb(51, 163, 17)"
[edx+30h] ecx,"rgb(51, 162, 18)"
[eax+0D0h] edx,"rgb(51, 161, 19)"
[edx+20h] ebx,"rgb(51, 160, 20)"
[ebp+var_30] 17h,"rgb(51, 159, 21)"
[ebx+0D0h] edx,"rgb(51, 158, 22)"
short loc_4018C7,"rgb(51, 157, 23)"
edx [ebx+1C0h],"rgb(51, 156, 24)"
ebx 90h,"rgb(51, 155, 25)"
mov [eax+164h],"rgb(51, 154, 26)"
edi 33h,"rgb(51, 153, 27)"
ecx 0FFFFFFD8h,"rgb(51, 152, 28)"
short loc_4022B8,"rgb(51, 151, 29)"
edx [eax+118h],"rgb(51, 150, 30)"
edx [eax+138h],"rgb(50, 181, 0)"
short loc_4015C7,"rgb(50, 180, 1)"
edx [eax+16Ch],"rgb(50, 179, 2)"
short loc_4017D8,"rgb(50, 178, 3)"
short loc_4013DA,"rgb(50, 177, 4)"
short loc_4013AC,"rgb(50, 176, 5)"
[edx-8] eax,"rgb(50, 175, 6)"
esi [ebx+0E8h],"rgb(50, 174, 7)"
xor [edi+4],"rgb(50, 173, 8)"
esi [ecx+0CCh],"rgb(50, 172, 9)"
eax [edi+160h],"rgb(50, 171, 10)"
adc [esi-74h],"rgb(50, 170, 11)"
esi [edx+150h],"rgb(50, 169, 12)"
edi 0BCh,"rgb(50, 168, 13)"
[ecx-10h] ebx,"rgb(50, 167, 14)"
short loc_401851,"rgb(50, 166, 15)"
short loc_401866,"rgb(50, 165, 16)"
[ebx+90h] ecx,"rgb(50, 164, 17)"
[edi+0F4h] ebx,"rgb(50, 163, 18)"
[edi+0F0h] esi,"rgb(50, 162, 19)"
mov [eax-1Ch],"rgb(50, 161, 20)"
[eax+0B0h] ebx,"rgb(50, 160, 21)"
[esi+0D4h] 0,"rgb(50, 159, 22)"
[esi+0D0h] ecx,"rgb(50, 158, 23)"
[esi+0BCh] edx,"rgb(50, 157, 24)"
call sub_401F26,"rgb(50, 156, 25)"
short loc_401A38,"rgb(50, 155, 26)"
short loc_402031,"rgb(50, 154, 27)"
short loc_4018FC,"rgb(50, 153, 28)"
ebx [esi+1E0h],"rgb(50, 152, 29)"
ebx [esi+234h],"rgb(50, 151, 30)"
short loc_4021FF,"rgb(50, 150, 31)"
short loc_4021FE,"rgb(55, 169, 6)"
short loc_401753,"rgb(55, 168, 7)"
edi 8Ch,"rgb(55, 167, 8)"
[esi-8] edx,"rgb(55, 166, 9)"
short loc_40206C,"rgb(55, 165, 10)"
mov [esi-18h],"rgb(55, 164, 11)"
call sub_401BEE,"rgb(55, 163, 12)"
short loc_401509,"rgb(55, 162, 13)"
short loc_401513,"rgb(55, 161, 14)"
[ebp+var_C] 0Bh,"rgb(55, 160, 15)"
[edi+0F4h] esi,"rgb(55, 159, 16)"
[edi+0C4h] ebx,"rgb(55, 158, 17)"
short loc_408C1A,"rgb(55, 157, 18)"
[esi+94h] ecx,"rgb(55, 156, 19)"
[ebp+var_14] 0Ch,"rgb(55, 155, 20)"
[ebp+var_14] 0Ah,"rgb(55, 154, 21)"
short loc_4018B4,"rgb(55, 153, 22)"
short loc_4018B2,"rgb(55, 152, 23)"
call sub_4010DB,"rgb(55, 151, 24)"
edx [eax+0F0h],"rgb(55, 150, 25)"
edi [eax+120h],"rgb(54, 176, 0)"
esi [ebx+14Ch],"rgb(54, 175, 1)"
eax [edx-1B4h],"rgb(54, 174, 2)"
ecx [ebx+14Ch],"rgb(54, 173, 3)"
mov [esi-40h],"rgb(54, 172, 4)"
mov [esi-38h],"rgb(54, 171, 5)"
call sub_4011E6,"rgb(54, 170, 6)"
[ebp+var_1C] 4Bh,"rgb(54, 169, 7)"
short loc_4018D7,"rgb(54, 168, 8)"
edx 0CBh,"rgb(54, 167, 9)"
short loc_408C54,"rgb(54, 166, 10)"
short loc_401D37,"rgb(54, 165, 11)"
eax [ecx+12Ch],"rgb(54, 164, 12)"
edx [eax+1C8h],"rgb(54, 163, 13)"
edx 0F1h,"rgb(54, 162, 14)"
short loc_4018DF,"rgb(54, 161, 15)"
short loc_40179F,"rgb(54, 160, 16)"
[esi+184h] edx,"rgb(54, 159, 17)"
edi 0DAh,"rgb(54, 158, 18)"
[esi+108h] ecx,"rgb(54, 157, 19)"
call sub_4021CA,"rgb(54, 156, 20)"
[ebp+var_4] 0FFFFFFFCh,"rgb(54, 155, 21)"
offset ??_7istream@@6B@,"rgb(54, 154, 22)"
short loc_402177,"rgb(54, 153, 23)"
eax [ecx+130h],"rgb(54, 152, 24)"
[edi+118h] eax,"rgb(54, 151, 25)"
short loc_401883,"rgb(54, 150, 26)"
ptr [edi+61h],"rgb(53, 177, 0)"
ptr [edi+75h],"rgb(53, 176, 1)"
short loc_4018D9,"rgb(53, 175, 2)"
ptr [esi+27h],"rgb(53, 174, 3)"
offset aLe,"rgb(53, 173, 4)"
short loc_4022A7,"rgb(53, 172, 5)"
ebx [ecx+48h],"rgb(53, 171, 6)"
edx [eax+0A8h],"rgb(53, 170, 7)"
short loc_4022F7,"rgb(53, 169, 8)"
[esi+128h] edx,"rgb(53, 168, 9)"
jmp loc_4011C0,"rgb(53, 167, 10)"
short loc_4013E3,"rgb(53, 166, 11)"
[ebp+var_4] 34h,"rgb(53, 165, 12)"
[ebx+0E0h] esi,"rgb(53, 164, 13)"
esi [ebx+148h],"rgb(53, 163, 14)"
add [eax+9Ch],"rgb(53, 162, 15)"
short loc_402195,"rgb(53, 161, 16)"
[ebp+var_4] 37h,"rgb(53, 160, 17)"
eax [edi+1CCh],"rgb(53, 159, 18)"
call sub_401FB6,"rgb(53, 158, 19)"
[esi+150h] edi,"rgb(53, 157, 20)"
eax [ecx+1BCh],"rgb(53, 156, 21)"
short loc_401292,"rgb(53, 155, 22)"
short loc_401301,"rgb(53, 154, 23)"
[ebp+var_10] 35h,"rgb(53, 153, 24)"
call sub_401A76,"rgb(53, 152, 25)"
ptr [eax+42h],"rgb(53, 151, 26)"
[esi+21Ch] eax,"rgb(53, 150, 27)"
short loc_40214D,"rgb(52, 178, 0)"
short loc_402159,"rgb(52, 177, 1)"
esi [ebx+144h],"rgb(52, 176, 2)"
adc [esi+4],"rgb(52, 175, 3)"
short loc_4020D0,"rgb(52, 174, 4)"
short loc_4020CB,"rgb(52, 173, 5)"
[ebp+var_3C] 20h,"rgb(52, 172, 6)"
short loc_4019E4,"rgb(52, 171, 7)"
short loc_4019F2,"rgb(52, 170, 8)"
[esi+16Ch] ebx,"rgb(52, 169, 9)"
[esi+15Ch] edx,"rgb(52, 168, 10)"
[ebx+0BCh] edx,"rgb(52, 167, 11)"
[edi+128h] ecx,"rgb(52, 166, 12)"
[esi+1B4h] ebx,"rgb(52, 165, 13)"
[ecx+78h] edx,"rgb(52, 164, 14)"
ebx 0FFFFFFF6h,"rgb(52, 163, 15)"
short loc_401D4B,"rgb(52, 162, 16)"
edx 0ECh,"rgb(52, 161, 17)"
short loc_40184F,"rgb(52, 160, 18)"
short loc_401837,"rgb(52, 159, 19)"
eax [ecx+234h],"rgb(52, 158, 20)"
[ebp+var_40] 3,"rgb(52, 157, 21)"
short loc_401310,"rgb(52, 156, 22)"
[ebp+var_3C] 0Fh,"rgb(52, 155, 23)"
[edi+54h] edx,"rgb(52, 154, 24)"
edi [esi+1ECh],"rgb(52, 153, 25)"
ecx 264h,"rgb(52, 152, 26)"
short loc_401283,"rgb(52, 151, 27)"
short loc_40129C,"rgb(52, 150, 28)"
short loc_4010EB,"rgb(51, 179, 0)"
short loc_40196D,"rgb(51, 178, 1)"
[esi+1A0h] edi,"rgb(51, 177, 2)"
[esi+198h] ebx,"rgb(51, 176, 3)"
[edx-4] edi,"rgb(51, 175, 4)"
short loc_4020FF,"rgb(51, 174, 5)"
short loc_4020EA,"rgb(51, 173, 6)"
short loc_40212B,"rgb(51, 172, 7)"
[esi+1D8h] eax,"rgb(51, 171, 8)"
[ebp+var_30] 4,"rgb(51, 170, 9)"
add [eax+1Ch],"rgb(51, 169, 10)"
short loc_4021A2,"rgb(51, 168, 11)"
[edi+44h] esi,"rgb(51, 167, 12)"
short loc_4014BD,"rgb(51, 166, 13)"
short loc_40143F,"rgb(51, 165, 14)"
dw 144h,"rgb(51, 164, 15)"
edi [edx+1BCh],"rgb(51, 163, 16)"
call sub_40246C,"rgb(51, 162, 17)"
short loc_401E47,"rgb(51, 161, 18)"
short loc_401E4E,"rgb(51, 160, 19)"
[ebx+150h] eax,"rgb(51, 159, 20)"
short loc_401EC7,"rgb(51, 158, 21)"
short loc_401ECA,"rgb(51, 157, 22)"
short loc_401B96,"rgb(51, 156, 23)"
short loc_401BB2,"rgb(51, 155, 24)"
[ebx+124h] eax,"rgb(51, 154, 25)"
[ebp+var_10] 0Dh,"rgb(51, 153, 26)"
[ebp+var_1C] 44h,"rgb(51, 152, 27)"
[eax+0E0h] ebx,"rgb(51, 151, 28)"
[eax+0DCh] ecx,"rgb(51, 150, 29)"
short loc_401E2B,"rgb(50, 180, 0)"
short loc_401F1F,"rgb(50, 179, 1)"
[esi-0A4h] eax,"rgb(50, 178, 2)"
[edi-18h] eax,"rgb(50, 177, 3)"
call sub_40244A,"rgb(50, 176, 4)"
[ebx+0F0h] edx,"rgb(50, 175, 5)"
call sub_401C2D,"rgb(50, 174, 6)"
ecx [ebx+150h],"rgb(50, 173, 7)"
short loc_402044,"rgb(50, 172, 8)"
short loc_402077,"rgb(50, 171, 9)"
short loc_402033,"rgb(50, 170, 10)"
short loc_401F41,"rgb(50, 169, 11)"
short loc_401F6D,"rgb(50, 168, 12)"
short loc_401F8B,"rgb(50, 167, 13)"
[esi+94h] edx,"rgb(50, 166, 14)"
[ebx+164h] edi,"rgb(50, 165, 15)"
[ebx+60h] esi,"rgb(50, 164, 16)"
ecx [ebx+10Ch],"rgb(50, 163, 17)"
eax [ecx+1A4h],"rgb(50, 162, 18)"
short loc_4012F7,"rgb(50, 161, 19)"
short loc_40130B,"rgb(50, 160, 20)"
[ebp+var_20] 0Bh,"rgb(50, 159, 21)"
short loc_401084,"rgb(50, 158, 22)"
edi [esi+16Ch],"rgb(50, 157, 23)"
edi [esi+1A4h],"rgb(50, 156, 24)"
[esi+188h] 0,"rgb(50, 155, 25)"
ecx 44Ch,"rgb(50, 154, 26)"
ecx 24BCh,"rgb(50, 153, 27)"
short loc_4019B8,"rgb(50, 152, 28)"
[esi+20h] 0FFFFFFF0h,"rgb(50, 151, 29)"
[esi+248h] ebx,"rgb(50, 150, 30)"
short loc_4020EF,"rgb(55, 169, 5)"
short loc_4020E4,"rgb(55, 168, 6)"
short loc_402123,"rgb(55, 167, 7)"
short loc_4019D2,"rgb(55, 166, 8)"
short loc_401A1C,"rgb(55, 165, 9)"
[ebp-48h] ecx,"rgb(55, 164, 10)"
[ebx+0B8h] esi,"rgb(55, 163, 11)"
[ebx+0C8h] ecx,"rgb(55, 162, 12)"
edx 0FFFFFFCCh,"rgb(55, 161, 13)"
[edi+110h] eax,"rgb(55, 160, 14)"
edx 0FFFFFFEAh,"rgb(55, 159, 15)"
edx 0FFFFFFE8h,"rgb(55, 158, 16)"
[edi+114h] ecx,"rgb(55, 157, 17)"
[edi+78h] ebx,"rgb(55, 156, 18)"
[edi+60h] esi,"rgb(55, 155, 19)"
edx [edx-4],"rgb(55, 154, 20)"
ebx [edi+0B0h],"rgb(55, 153, 21)"
edx 0FFFFFFCEh,"rgb(55, 152, 22)"
eax [ecx+170h],"rgb(55, 151, 23)"
short loc_401162,"rgb(55, 150, 24)"
sub [ebx+34h],"rgb(54, 175, 0)"
ebx 0FFFFFFEFh,"rgb(54, 174, 1)"
[ebp+var_10] 30h,"rgb(54, 173, 2)"
[esi+240h] ebx,"rgb(54, 172, 3)"
[esi+1D8h] edi,"rgb(54, 171, 4)"
short loc_402148,"rgb(54, 170, 5)"
short loc_402157,"rgb(54, 169, 6)"
short loc_40190C,"rgb(54, 168, 7)"
[ebx+0ACh] edi,"rgb(54, 167, 8)"
short loc_4011BB,"rgb(54, 166, 9)"
short loc_401272,"rgb(54, 165, 10)"
short loc_402099,"rgb(54, 164, 11)"
short loc_4020C8,"rgb(54, 163, 12)"
[ebp+var_4C] 63h,"rgb(54, 162, 13)"
short loc_4019DB,"rgb(54, 161, 14)"
[esi+318h] eax,"rgb(54, 160, 15)"
ecx 0CBh,"rgb(54, 159, 16)"
ecx 0FDh,"rgb(54, 158, 17)"
short loc_40107B,"rgb(54, 157, 18)"
short loc_4010B3,"rgb(54, 156, 19)"
add [eax+3Ch],"rgb(54, 155, 20)"
[esi+2B8h] edi,"rgb(54, 154, 21)"
short loc_40217A,"rgb(54, 153, 22)"
[edx+0B8h] ecx,"rgb(54, 152, 23)"
[edx+0A8h] eax,"rgb(54, 151, 24)"
edi 0B5h,"rgb(54, 150, 25)"
call sub_401FF6,"rgb(53, 176, 0)"
jz loc_4083A9,"rgb(53, 175, 1)"
adc [esi+0Ch],"rgb(53, 174, 2)"
short loc_401135,"rgb(53, 173, 3)"
short loc_40113F,"rgb(53, 172, 4)"
[edi+0FCh] edx,"rgb(53, 171, 5)"
[ebp+var_1C] 30h,"rgb(53, 170, 6)"
[ebp+var_24] 38h,"rgb(53, 169, 7)"
[ebp+var_24] 1Eh,"rgb(53, 168, 8)"
[ebp+var_1C] 50h,"rgb(53, 167, 9)"
offset a5,"rgb(53, 166, 10)"
[edi-14h] eax,"rgb(53, 165, 11)"
short loc_40140F,"rgb(53, 164, 12)"
short loc_401436,"rgb(53, 163, 13)"
short loc_401342,"rgb(53, 162, 14)"
short loc_401A0F,"rgb(53, 161, 15)"
[ebp+var_4] 31h,"rgb(53, 160, 16)"
[ebx+0C8h] edi,"rgb(53, 159, 17)"
[ebx+0D4h] ecx,"rgb(53, 158, 18)"
[ebx+0DCh] ecx,"rgb(53, 157, 19)"
[ebx+0E0h] ecx,"rgb(53, 156, 20)"
edx 0FFFFFF9Ch,"rgb(53, 155, 21)"
edx 0FFFFFFD0h,"rgb(53, 154, 22)"
[ebx+158h] edi,"rgb(53, 153, 23)"
[esi-58h] ecx,"rgb(53, 152, 24)"
[edi+0F8h] ebx,"rgb(53, 151, 25)"
[edi+0E8h] ebx,"rgb(53, 150, 26)"
[esi+0F8h] edx,"rgb(52, 177, 0)"
[esi+0F8h] 5,"rgb(52, 176, 1)"
[ebp+var_C] 0FFFFFFFDh,"rgb(52, 175, 2)"
[ebp+var_C] 1Eh,"rgb(52, 174, 3)"
edi [ebx+164h],"rgb(52, 173, 4)"
ecx [eax+214h],"rgb(52, 172, 5)"
